,x1,y1,z1
0,5,5,1.0
1,5,21,0.005111468
2,5,37,0.008991873
3,5,53,0.012860161
4,5,69,0.016716359
5,5,85,0.020560497
6,5,101,0.024392603
7,5,117,0.028212705
8,5,133,0.03202083
9,5,149,0.035817009
10,5,165,0.039601267
11,5,181,0.043373634
12,5,197,0.047134138
13,5,213,0.050882807
14,5,229,0.054619668
15,5,245,0.05834475
16,5,261,0.06205808
17,5,277,0.065759686
18,5,293,0.069449596
19,5,309,0.073127838
20,5,325,0.07679444
21,5,341,0.080449428
22,5,357,0.084092831
23,5,373,0.087724677
24,5,389,0.091344992
25,5,405,0.094953804
26,5,421,0.098551142
27,5,437,0.102137031
28,5,453,0.105711499
29,5,469,0.109274575
30,5,485,0.112826284
31,5,501,0.116366654
32,5,517,0.119895713
33,5,533,0.123413488
34,5,549,0.126920004
35,5,565,0.130415291
36,5,581,0.133899374
37,5,597,0.137372281
38,5,613,0.140834038
39,5,629,0.144284672
40,5,645,0.147724211
41,5,661,0.151152681
42,5,677,0.154570108
43,5,693,0.15797652
44,5,709,0.161371942
45,5,725,0.164756403
46,5,741,0.168129927
47,5,757,0.171492542
48,5,773,0.174844275
49,5,789,0.178185151
50,5,805,0.181515197
51,5,821,0.18483444
52,5,837,0.188142905
53,5,853,0.191440619
54,5,869,0.194727609
55,5,885,0.1980039
56,5,901,0.201269518
57,5,917,0.20452449
58,5,933,0.207768841
59,5,949,0.211002599
60,5,965,0.214225788
61,5,981,0.217438434
62,5,997,0.220640564
63,5,1013,0.223832203
64,5,1029,0.227013377
65,5,1045,0.230184112
66,5,1061,0.233344434
67,5,1077,0.236494368
68,5,1093,0.23963394
69,5,1109,0.242763175
70,5,1125,0.245882099
71,5,1141,0.248990738
72,5,1157,0.252089116
73,5,1173,0.25517726
74,5,1189,0.258255195
75,5,1205,0.261322946
76,5,1221,0.264380538
77,5,1237,0.267427997
78,5,1253,0.270465347
79,5,1269,0.273492615
80,5,1285,0.276509825
81,5,1301,0.279517002
82,5,1317,0.282514171
83,5,1333,0.285501357
84,5,1349,0.288478586
85,5,1365,0.291445881
86,5,1381,0.294403269
