,x1,y1,z1
2360,965,645,0.165125202
2361,965,677,0.112451907
2362,965,709,0.101613857
2363,965,741,0.067458671
2364,965,773,0.043830448
2365,965,805,0.027932579
2366,965,837,0.011888816
2367,965,869,0.007209652
2368,965,901,0.004313977
2369,965,933,0.00162806
2370,965,965,0.0014902
2371,965,997,0.00136293
2372,965,1029,0.004456033
2373,965,1061,0.008739686
2374,965,1093,0.016084494
2375,965,1125,0.02789531
2376,965,1157,0.034257638
2377,965,1189,0.071318403
2378,965,1221,0.105899215
2379,965,1253,0.121521504
2380,965,1285,0.169373356
2381,965,1317,0.268338076
2382,965,1349,0.339366209
2383,965,1381,0.365441268
2384,965,1413,0.442042249
2385,965,1445,0.519755312
2386,965,1477,0.644693868
2387,965,1509,0.667194519
2388,965,1541,0.732270741
2389,965,1573,0.789533402
2390,965,1605,0.805401691
2391,965,1637,0.878627006
2392,965,1669,0.91093811
2393,965,1701,0.93610569
2394,965,1733,0.955170605
2395,965,1765,0.969229057
2396,965,1797,0.972316942
2397,965,1829,0.986405203
2398,965,1861,0.987850624
2399,965,1893,0.992196444
2400,965,1925,0.995087474
2401,965,1957,0.997925219
2402,965,1989,0.998164137
2403,965,2021,0.998909299
2404,965,2053,0.999036952
2405,965,2085,0.999766959
2406,965,2117,0.999795025
2407,965,2149,0.999929835
2408,965,2181,0.99996247
2409,965,2213,0.999980255
2410,965,2245,0.99998268
2411,965,2277,0.999991036
2412,965,2309,0.999995433
2413,965,2341,0.999998709
2414,965,2373,0.999998868
2415,965,2405,0.999999449
2416,965,2437,0.999999736
2417,965,2469,0.999999875
2418,997,5,0.220640564
2419,997,37,0.267708048
2420,997,69,0.433919326
2421,997,101,0.54831004
2422,997,133,0.632313429
2423,997,165,0.696653832
2424,997,197,0.747334854
2425,997,229,0.788047339
2426,997,261,0.728722502
2427,997,293,0.672415927
2428,997,325,0.717096751
2429,997,357,0.667429428
2430,997,389,0.620209978
2431,997,421,0.575691175
2432,997,453,0.533955312
2433,997,485,0.494980418
2434,997,517,0.458682212
2435,997,549,0.42494077
2436,997,581,0.322105769
2437,997,613,0.23659796
2438,997,645,0.217710193
2439,997,677,0.155323504
2440,997,709,0.142831802
2441,997,741,0.073802851
2442,997,773,0.067889538
2443,997,805,0.045477723
2444,997,837,0.029959087
2445,997,869,0.01943846
2446,997,901,0.008470264
2447,997,933,0.005277628
2448,997,965,0.00136293
2449,997,997,0.001279661
2450,997,1029,0.001855058
2451,997,1061,0.003936531
2452,997,1093,0.011157271
