,x1,y1,z1
6218615,2496,1084,6.080122810114264e-09
6218465,2496,934,4.342944698377123e-10
6218315,2496,784,4.342944698377123e-10
6218165,2496,634,-0.0
6218015,2496,484,8.685889883260924e-10
6217865,2496,334,4.256086131370695e-08
6217715,2496,184,7.894676846987914e-06
6217565,2496,34,0.031061071555425753
6217415,2495,2380,1.189239523473954
6217265,2495,2230,0.47459843632915766
6217115,2495,2080,0.12442898365426493
6216965,2495,1930,0.0220408707448623
6216815,2495,1780,0.0022921923783787803
6216665,2495,1630,0.00014728120070859344
6216515,2495,1480,9.908975941123775e-06
6216365,2495,1330,4.173571976585401e-07
6216215,2495,1180,1.780607410163142e-08
6216065,2495,1030,1.7371779301729894e-09
6215915,2495,880,4.342944698377123e-10
6215765,2495,730,-0.0
6215615,2495,580,4.342944698377123e-10
6215465,2495,430,2.605766921973438e-09
6215315,2495,280,1.537402737971837e-07
6215165,2495,130,0.00010553682670669546
6215015,2494,2476,1.9569287771381951
6214865,2494,2326,0.8769487759930391
6214715,2494,2176,0.32310126622524504
6214565,2494,2026,0.07511692630254445
6214415,2494,1876,0.011897173169189913
6214265,2494,1726,0.0009029602974417192
6214115,2494,1576,5.527009538928638e-05
6213965,2494,1426,2.671353573947492e-06
6213815,2494,1276,1.2247106117299867e-07
6213665,2494,1126,1.1725951175570211e-08
6213515,2494,976,8.685889883260924e-10
6213365,2494,826,-0.0
6213215,2494,676,-0.0
6213065,2494,526,4.342944698377123e-10
6212915,2494,376,1.0423067685268613e-08
6212765,2494,226,1.9938505433285954e-06
6212615,2494,76,0.0014890913233469116
6212465,2493,2422,1.48141310477723
6212315,2493,2272,0.6546862650441923
6212165,2493,2122,0.20600667265467293
6212015,2493,1972,0.036176297635539624
6211865,2493,1822,0.0058795339793184815
6211715,2493,1672,0.00041373004130899736
6211565,2493,1522,2.6530557360335597e-05
6211415,2493,1372,9.637005245564121e-07
6211265,2493,1222,5.385251911473027e-08
6211115,2493,1072,3.9086503406067585e-09
6210965,2493,922,4.342944698377123e-10
6210815,2493,772,-0.0
6210665,2493,622,4.342944698377123e-10
6210515,2493,472,8.685889883260924e-10
6210365,2493,322,3.865221062523028e-08
6210215,2493,172,6.3976391348633335e-06
6210065,2493,22,0.115378423150147
6209915,2492,2368,1.1272566316704282
6209765,2492,2218,0.4369579649287744
6209615,2492,2068,0.12096184075255938
6209465,2492,1918,0.020890745953121428
6209315,2492,1768,0.0020890601110693727
6209165,2492,1618,0.0001271935114408193
6209015,2492,1468,8.033653629728265e-06
6208865,2492,1318,3.105206655652351e-07
6208715,2492,1168,2.1714724650709227e-08
6208565,2492,1018,2.1714724017478795e-09
6208415,2492,868,4.342944698377123e-10
6208265,2492,718,-0.0
6208115,2492,568,4.342944698377123e-10
6207965,2492,418,2.605766921973438e-09
6207815,2492,268,1.3245983719527566e-07
6207665,2492,118,0.00035514747091965586
6207515,2491,2464,1.8075909620249162
6207365,2491,2314,0.8239196100235615
6207215,2491,2164,0.2932134424671798
6207065,2491,2014,0.06404879679679219
6206915,2491,1864,0.009282670220389297
6206765,2491,1714,0.0008084829131863296
6206615,2491,1564,4.6703065310044404e-05
6206465,2491,1414,2.0976474133960497e-06
6206315,2491,1264,1.4766014896804335e-07
6206165,2491,1114,7.817300764607745e-09
6206015,2491,964,1.3028834590323938e-09
6205865,2491,814,-0.0
6205715,2491,664,-0.0
6205565,2491,514,4.342944698377123e-10
6205415,2491,364,9.554478726049939e-09
6205265,2491,214,1.7002662249095433e-06
6205115,2491,64,0.005265876692455344
6204965,2490,2410,1.4742213112154747
6204815,2490,2260,0.6093152634384011
6204665,2490,2110,0.18358297029024773
6204515,2490,1960,0.03455413320512615
6204365,2490,1810,0.004427380339389422
6204215,2490,1660,0.00027349184420057154
6204065,2490,1510,1.5219248194955752e-05
6203915,2490,1360,7.34826885042973e-07
6203765,2490,1210,3.73493270541499e-08
6203615,2490,1060,4.777239336750152e-09
6203465,2490,910,4.342944698377123e-10
6203315,2490,760,4.342944698377123e-10
6203165,2490,610,4.342944698377123e-10
6203015,2490,460,2.1714724017478795e-09
6202865,2490,310,3.430926541956811e-08
6202715,2490,160,2.208313295663224e-05
6202565,2490,10,0.1389783819507083
6202415,2489,2356,1.1198099248187041
6202265,2489,2206,0.4010342049184556
6202115,2489,2056,0.11749984640110361
6201965,2489,1906,0.016751592109413124
6201815,2489,1756,0.001898955876395198
6201665,2489,1606,0.00010938519363675483
6201515,2489,1456,6.4723388925376846e-06
6201365,2489,1306,3.7392770987859447e-07
6201215,2489,1156,1.4331718119682983e-08
6201065,2489,1006,1.3028834590323938e-09
6200915,2489,856,4.342944698377123e-10
6200765,2489,706,4.342944698377123e-10
6200615,2489,556,4.342944698377123e-10
6200465,2489,406,2.605766921973438e-09
6200315,2489,256,4.38203353312387e-07
6200165,2489,106,0.00029497915890164733
6200015,2488,2452,1.8007479799552844
6199865,2488,2302,0.8166106833889065
6199715,2488,2152,0.2650327961416
6199565,2488,2002,0.05419948274828977
6199415,2488,1852,0.008666808148629286
6199265,2488,1702,0.0007216305378512293
6199115,2488,1552,3.927155117550555e-05
6198965,2488,1402,2.517178111877377e-06
6198815,2488,1252,1.0553357192954197e-07
6198665,2488,1102,9.120184198875667e-09
6198515,2488,952,8.685889883260924e-10
6198365,2488,802,-0.0
6198215,2488,652,-0.0
6198065,2488,502,4.342944698377123e-10
6197915,2488,352,8.685889720352065e-09
6197765,2488,202,5.641087661572628e-06
6197615,2488,52,0.0176909311542645
6197465,2487,2398,1.3445651354847663
6197315,2487,2248,0.5656337799503698
6197165,2487,2098,0.1627771118785372
6197015,2487,1948,0.032962561732342785
6196865,2487,1798,0.004078176160183521
6196715,2487,1648,0.00031974103964655884
6196565,2487,1498,1.8127395692493634e-05
6196415,2487,1348,5.554629975819031e-07
6196265,2487,1198,4.473233392825914e-08
6196115,2487,1048,3.040061394416917e-09
6195965,2487,898,4.342944698377123e-10
6195815,2487,748,-0.0
6195665,2487,598,4.342944698377123e-10
6195515,2487,448,2.1714724017478795e-09
6195365,2487,298,1.1161369616891006e-07
6195215,2487,148,7.393363670572654e-05
6195065,2486,2494,2.00998107783791
6194915,2486,2344,1.0077765432410135
6194765,2486,2194,0.3668373489157198
6194615,2486,2044,0.10213106633577329
6194465,2486,1894,0.015794002939247525
6194315,2486,1744,0.0017215015891900054
6194165,2486,1594,9.366353294933336e-05
6194015,2486,1444,5.180729775157459e-06
6193865,2486,1294,2.75342788834164e-07
6193715,2486,1144,1.737177961442193e-08
6193565,2486,994,1.7371779301729894e-09
6193415,2486,844,4.342944698377123e-10
6193265,2486,694,4.342944698377123e-10
6193115,2486,544,4.342944698377123e-10
6192965,2486,394,7.817300764607745e-09
6192815,2486,244,3.7305912019236623e-07
6192665,2486,94,0.0010158149363888253
6192515,2485,2440,1.724523713995421
6192365,2485,2290,0.7651682022697469
6192215,2485,2140,0.2598436904741109
6192065,2485,1990,0.05205631005773432
6191915,2485,1840,0.008076193185228902
6191765,2485,1690,0.0004897493718725541
6191615,2485,1540,3.28564889901845e-05
6191465,2485,1390,1.961712605304393e-06
6191315,2485,1240,1.2681400721206257e-07
6191165,2485,1090,6.080122810114264e-09
6191015,2485,940,8.685889883260924e-10
6190865,2485,790,-0.0
6190715,2485,640,-0.0
6190565,2485,490,1.3028834590323938e-09
6190415,2485,340,2.8229142262462208e-08
6190265,2485,190,4.737310045950388e-06
6190115,2485,40,0.01636647334149866
6189965,2484,2386,1.3369923320429933
6189815,2484,2236,0.5236631535568627
6189665,2484,2086,0.15866656546622543
6189515,2484,1936,0.03140295392562332
6189365,2484,1786,0.003747807864747025
6189215,2484,1636,0.00020795175849422237
6189065,2484,1486,1.0156095209907926e-05
6188915,2484,1336,6.679454268274123e-07
6188765,2484,1186,3.040061480535581e-08
6188615,2484,1036,3.4743558672946905e-09
6188465,2484,886,8.685889883260924e-10
6188315,2484,736,-0.0
6188165,2484,586,4.342944698377123e-10
6188015,2484,436,1.7371779301729894e-09
6187865,2484,286,9.771626940604113e-08
6187715,2484,136,6.107304689174442e-05
6187565,2483,2482,2.078044761207436
6187415,2483,2332,0.9503446381605772
6187265,2483,2182,0.36087936365056184
6187115,2483,2032,0.08819589859987807
6186965,2483,1882,0.012478231279084678
6186815,2483,1732,0.001217850805637004
6186665,2483,1582,7.98428249176062e-05
6186515,2483,1432,4.1188683980770135e-06
6186365,2483,1282,2.0107839167350494e-07
6186215,2483,1132,1.1291656694440843e-08
6186065,2483,982,1.7371779301729894e-09
6185915,2483,832,4.342944698377123e-10
6185765,2483,682,4.342944698377123e-10
6185615,2483,532,4.342944698377123e-10
6185465,2483,382,6.948711762384229e-09
6185315,2483,232,1.2377410372055132e-06
6185165,2483,82,0.0033453025899500264
6185015,2482,2428,1.6495899269996617
6184865,2482,2278,0.6745723373905192
6184715,2482,2128,0.23356742937564476
6184565,2482,1978,0.04994196179565896
6184415,2482,1828,0.006167384474284711
6184265,2482,1678,0.0005693213563746435
6184115,2482,1528,2.734577866741846e-05
6183965,2482,1378,1.5174275707143363e-06
6183815,2482,1228,8.989896707146817e-08
6183665,2482,1078,6.948711762384229e-09
6183515,2482,928,8.685889883260924e-10
6183365,2482,778,4.342944698377123e-10
6183215,2482,628,-0.0
6183065,2482,478,1.3028834590323938e-09
6182915,2482,328,2.518908069172172e-08
6182765,2482,178,1.5815121514060594e-05
6182615,2482,28,0.06087694271373582
6182465,2481,2374,1.2705134573545303
6182315,2481,2224,0.48342253132577534
6182165,2481,2074,0.1396895429495889
6182015,2481,1924,0.02563162644145078
6181865,2481,1774,0.0027529625964396146
6181715,2481,1624,0.00024343207354664623
6181565,2481,1474,1.2104824493218422e-05
6181415,2481,1324,5.003075313074816e-07
6181265,2481,1174,2.084613562069086e-08
6181115,2481,1024,2.1714724017478795e-09
6180965,2481,874,4.342944698377123e-10
6180815,2481,724,-0.0
6180665,2481,574,4.342944698377123e-10
6180515,2481,424,1.7371779301729894e-09
6180365,2481,274,3.1746938229595186e-07
6180215,2481,124,0.00020756635496240296
6180065,2480,2470,2.071166795856528
6179915,2480,2320,0.9426279201699208
6179765,2480,2170,0.32857928570303724
6179615,2480,2020,0.07563861935999681
6179465,2480,1870,0.011697223100697696
6179315,2480,1720,0.0010937953655603444
6179165,2480,1570,9.409010232755401e-05
6179015,2480,1420,3.2520092560534813e-06
6178865,2480,1270,1.4505438117574346e-07
6178715,2480,1120,1.3463129152647006e-08
6178565,2480,970,8.685889883260924e-10
6178415,2480,820,4.342944698377123e-10
6178265,2480,670,4.342944698377123e-10
6178115,2480,520,4.342944698377123e-10
6177965,2480,370,6.514417286032099e-09
6177815,2480,220,1.0370964610631317e-06
6177665,2480,70,0.002927471356925645
6177515,2479,2416,1.5115345997237617
6177365,2479,2266,0.6672726404879552
6177215,2479,2116,0.20899386185321708
6177065,2479,1966,0.04785833274122275
6176915,2479,1816,0.00570776387595013
6176765,2479,1666,0.00038059391814788994
6176615,2479,1516,2.2636886930815343e-05
6176465,2479,1366,1.1639107711560273e-06
6176315,2479,1216,6.25384099121328e-08
6176165,2479,1066,4.342944862569495e-09
6176015,2479,916,8.685889883260924e-10
6175865,2479,766,4.342944698377123e-10
6175715,2479,616,-0.0
6175565,2479,466,1.3028834590323938e-09
6175415,2479,316,8.077878112802152e-08
6175265,2479,166,1.3032504353613169e-05
6175115,2479,16,0.22697890680216842
6174965,2478,2362,1.2055047105125147
6174815,2478,2212,0.4767165584077301
6174665,2478,2062,0.12227340431069414
6174515,2478,1912,0.024302142854367544
6174365,2478,1762,0.0025094529077288198
6174215,2478,1612,0.00015562082534370633
6174065,2478,1462,9.801702769793422e-06
6173915,2478,1312,3.7132194077690483e-07
6173765,2478,1162,2.4754786197129224e-08
6173615,2478,1012,2.605766921973438e-09
6173465,2478,862,4.342944698377123e-10
6173315,2478,712,-0.0
6173165,2478,562,4.342944698377123e-10
6173015,2478,412,5.64582828641435e-09
6172865,2478,262,2.7621137832495946e-07
6172715,2478,112,0.0001666720739224112
6172565,2477,2458,1.9159773981927195
6172415,2477,2308,0.8867290984277569
6172265,2477,2158,0.29803318683614893
6172115,2477,2008,0.0729306005189569
6171965,2477,1858,0.010945179197918311
6171815,2477,1708,0.0009793821991693726
6171665,2477,1558,5.720990572958644e-05
6171515,2477,1408,3.8878216038920925e-06
6171365,2477,1258,1.7415212215341948e-07
6171215,2477,1108,8.685889720352065e-09
6171065,2477,958,1.3028834590323938e-09
6170915,2477,808,4.342944698377123e-10
6170765,2477,658,4.342944698377123e-10
6170615,2477,508,8.685889883260924e-10
6170465,2477,358,2.0411841130441307e-08
6170315,2477,208,3.4569978348321392e-06
6170165,2477,58,0.010020274905035037
6170015,2476,2404,1.5037346387122894
6169865,2476,2254,0.6208726538767944
6169715,2476,2104,0.18610496331664203
6169565,2476,1954,0.039832113610504184
6169415,2476,1804,0.00527084367553017
6169265,2476,1654,0.00044303124592977257
6169115,2476,1504,1.8634673116833205e-05
6168965,2476,1354,8.855273513760714e-07
6168815,2476,1204,4.342945033893839e-08
6168665,2476,1054,5.2115338113651035e-09
6168515,2476,904,1.3028834590323938e-09
6168365,2476,754,4.342944698377123e-10
6168215,2476,604,4.342944698377123e-10
6168065,2476,454,1.3028834590323938e-09
6167915,2476,304,7.209288996581151e-08
6167765,2476,154,4.3956734665045254e-05
6167615,2475,2500,1.9111587997942265
6167465,2475,2350,1.1420007643792789
6167315,2475,2200,0.43834488610765815
6167165,2475,2050,0.11865851287677322
6167015,2475,1900,0.023007214181332367
6166865,2475,1750,0.0022814767785127718
6166715,2475,1600,0.00013377852540166137
6166565,2475,1450,7.88642510190221e-06
6166415,2475,1300,4.451520720860285e-07
6166265,2475,1150,2.9532025757965657e-08
6166115,2475,1000,3.040061394416917e-09
6165965,2475,850,4.342944698377123e-10
6165815,2475,700,-0.0
6165665,2475,550,8.685889883260924e-10
6165515,2475,400,5.2115338113651035e-09
6165365,2475,250,8.959504403622351e-07
6165215,2475,100,0.0005805731778360521
6165065,2474,2446,1.9085002515904457
6164915,2474,2296,0.8324641548861739
6164765,2474,2146,0.29237326030366895
6164615,2474,1996,0.07024875006216338
6164465,2474,1846,0.010222311005159109
6164315,2474,1696,0.0008741798413302868
6164165,2474,1546,4.807341391851588e-05
6164015,2474,1396,1.9829931315399065e-06
6163865,2474,1246,1.2420823959305596e-07
6163715,2474,1096,1.0423067685268613e-08
6163565,2474,946,1.3028834590323938e-09
6163415,2474,796,-0.0
6163265,2474,646,4.342944698377123e-10
6163115,2474,496,8.685889883260924e-10
6162965,2474,346,1.8674663125569665e-08
6162815,2474,196,2.8468096593129994e-06
6162665,2474,46,0.00861073558251312
6162515,2473,2392,1.4328840771944367
6162365,2473,2242,0.613500249687953
6162215,2473,2092,0.18155531668888575
6162065,2473,1942,0.03800963055498181
6161915,2473,1792,0.004856392528880753
6161765,2473,1642,0.00029147811950788006
6161615,2473,1492,1.5251387114057068e-05
6161465,2473,1342,1.0605484197341517e-06
6161315,2473,1192,5.168104640636076e-08
6161165,2473,1042,3.040061394416917e-09
6161015,2473,892,4.342944698377123e-10
6160865,2473,742,4.342944698377123e-10
6160715,2473,592,4.342944698377123e-10
6160565,2473,442,1.3028834590323938e-09
6160415,2473,292,2.301761364047914e-07
6160265,2473,142,3.5341282808516446e-05
6160115,2472,2488,2.050931685573341
6159965,2472,2338,1.133810816651295
6159815,2472,2188,0.4316812833688849
6159665,2472,2038,0.11505581462135687
6159515,2472,1888,0.018454231752510798
6159365,2472,1738,0.0016306878076994078
6159215,2472,1588,0.00011449902623006554
6159065,2472,1438,6.303830155004678e-06
6158915,2472,1288,3.270238680063309e-07
6158765,2472,1138,1.954325210302871e-08
6158615,2472,988,1.7371779301729894e-09
6158465,2472,838,4.342944698377123e-10
6158315,2472,688,4.342944698377123e-10
6158165,2472,538,8.685889883260924e-10
6158015,2472,388,4.777239336750152e-09
6157865,2472,238,7.695705037528933e-07
6157715,2472,88,0.0019411356149215435
6157565,2471,2434,1.7589028132192972
6157415,2471,2284,0.8245192377726137
6157265,2471,2134,0.26378473036229744
6157115,2471,1984,0.06759542709092609
6156965,2471,1834,0.009528755755355924
6156815,2471,1684,0.0007777469688981055
6156665,2471,1534,5.674080615171585e-05
6156515,2471,1384,2.3708200478868484e-06
6156365,2471,1234,8.772749418286639e-08
6156215,2471,1084,6.514417286032099e-09
6156065,2471,934,8.685889883260924e-10
6155915,2471,784,4.342944698377123e-10
6155765,2471,634,4.342944698377123e-10
6155615,2471,484,8.685889883260924e-10
6155465,2471,334,5.862975899564179e-08
6155315,2471,184,9.555886614786187e-06
6155165,2471,34,0.03230232562542077
6155015,2470,2380,1.3634657780294337
6154865,2470,2230,0.5689068936669052
6154715,2470,2080,0.16057529681738802
6154565,2470,1930,0.03125004757021088
6154415,2470,1780,0.0036019549334958528
6154265,2470,1630,0.00025361211416721654
6154115,2470,1480,1.240797059668229e-05
6153965,2470,1330,7.999711724282359e-07
6153815,2470,1180,3.5177854476512737e-08
6153665,2470,1030,3.9086503406067585e-09
6153515,2470,880,8.685889883260924e-10
6153365,2470,730,4.342944698377123e-10
6153215,2470,580,4.342944698377123e-10
6153065,2470,430,3.9086503406067585e-09
6152915,2470,280,2.03249865080645e-07
6152765,2470,130,0.00012115422304155517
6152615,2469,2476,2.119409612429256
6152465,2469,2326,1.0717530164217808
6152315,2469,2176,0.3669521198083311
6152165,2469,2026,0.08884754953677297
6152015,2469,1876,0.017376613708421234
6151865,2469,1726,0.0014690804853258806
6151715,2469,1576,9.755523387143942e-05
6151565,2469,1426,5.004404147882699e-06
6151415,2469,1276,2.379934413125708e-07
6151265,2469,1126,2.3017608174885796e-08
6151115,2469,976,1.7371779301729894e-09
6150965,2469,826,4.342944698377123e-10
6150815,2469,676,4.342944698377123e-10
6150665,2469,526,8.685889883260924e-10
6150515,2469,376,1.5200307136672514e-08
6150365,2469,226,2.5024120141912682e-06
6150215,2469,76,0.0016212692443851838
6150065,2468,2422,1.6823264730648677
6149915,2468,2272,0.7719214695384988
6149765,2468,2122,0.25829723724360226
6149615,2468,1972,0.05710433578429313
6149465,2468,1822,0.008864578117194702
6149315,2468,1672,0.00052577189265295
6149165,2468,1522,4.745881963382443e-05
6149015,2468,1372,1.8301208027844693e-06
6148865,2468,1222,1.0466498273188588e-07
6148715,2468,1072,7.817300764607745e-09
6148565,2468,922,8.685889883260924e-10
6148415,2468,772,4.342944698377123e-10
6148265,2468,622,4.342944698377123e-10
6148115,2468,472,8.685889883260924e-10
6147965,2468,322,5.298393002043631e-08
6147815,2468,172,7.698372217113817e-06
6147665,2468,22,0.11831636279399796
6147515,2467,2368,1.29551549668368
6147365,2467,2218,0.5260880308110566
6147215,2467,2068,0.1562732060767807
6147065,2467,1918,0.02968231919804705
6146915,2467,1768,0.003292481121201798
6146765,2467,1618,0.00021978124971310344
6146615,2467,1468,1.473412452940082e-05
6146465,2467,1318,5.975896182635963e-07
6146315,2467,1168,4.212656680174267e-08
6146165,2467,1018,4.342944862569495e-09
6146015,2467,868,8.685889883260924e-10
6145865,2467,718,4.342944698377123e-10
6145715,2467,568,4.342944698377123e-10
6145565,2467,418,3.9086503406067585e-09
6145415,2467,268,1.7415212215341948e-07
6145265,2467,118,0.0004010450004803427
6145115,2466,2464,2.1118410133557375
6144965,2466,2314,1.011289851135291
6144815,2466,2164,0.3606102825219997
6144665,2466,2014,0.08577273085955
6144515,2466,1864,0.013728705386978436
6144365,2466,1714,0.00131955306413217
6144215,2466,1564,8.273098945496789e-05
6144065,2466,1414,5.959864068868295e-06
6143915,2466,1264,2.844629788152402e-07
6143765,2466,1114,1.5200307136672514e-08
6143615,2466,964,2.1714724017478795e-09
6143465,2466,814,4.342944698377123e-10
6143315,2466,664,4.342944698377123e-10
6143165,2466,514,8.685889883260924e-10
6143015,2466,364,1.3897423635947848e-08
6142865,2466,214,2.1219680225675663e-06
6142715,2466,64,0.005641933613244005
6142565,2465,2410,1.607105373456315
6142415,2465,2260,0.6797724336205931
6142265,2465,2110,0.23169865633560746
6142115,2465,1960,0.05473872177817496
6141965,2465,1810,0.006764480648343308
6141815,2465,1660,0.0004626209702683248
6141665,2465,1510,2.764285489973655e-05
6141515,2465,1360,1.4010362585025017e-06
6141365,2465,1210,1.250768287815822e-07
6141215,2465,1060,9.120184198875667e-09
6141065,2465,910,8.685889883260924e-10
6140915,2465,760,4.342944698377123e-10
6140765,2465,610,4.342944698377123e-10
6140615,2465,460,3.040061394416917e-09
6140465,2465,310,4.690380660188508e-08
6140315,2465,160,2.6134456776880938e-05
6140165,2465,10,0.14127260685970366
6140015,2464,2356,1.229068953954062
6139865,2464,2206,0.4850633242285077
6139715,2464,2056,0.13719657269442417
6139565,2464,1906,0.028152553860913365
6139415,2464,1756,0.0030018998405759744
6139265,2464,1606,0.00018967436163506348
6139115,2464,1456,8.059711781434178e-06
6138965,2464,1306,4.4254630255699233e-07
6138815,2464,1156,2.8229142262462208e-08
6138665,2464,1006,2.605766921973438e-09
6138515,2464,856,4.342944698377123e-10
6138365,2464,706,4.342944698377123e-10
6138215,2464,556,4.342944698377123e-10
6138065,2464,406,3.4743558672946905e-09
6137915,2464,256,5.671889637549842e-07
6137765,2464,106,0.000331104614863911
6137615,2463,2452,2.0281266188184244
6137465,2463,2302,0.903716472397092
6137315,2463,2152,0.35421049739077826
6137165,2463,2002,0.08272407654253508
6137015,2463,1852,0.012850537433510821
6136865,2463,1702,0.0011816075328824533
6136715,2463,1552,6.98210559600428e-05
6136565,2463,1402,3.0865418509044503e-06
6136415,2463,1252,2.0455274914942715e-07
6136265,2463,1102,1.780607410163142e-08
6136115,2463,952,1.3028834590323938e-09
6135965,2463,802,4.342944698377123e-10
6135815,2463,652,4.342944698377123e-10
6135665,2463,502,8.685889883260924e-10
6135515,2463,352,1.2594540139131832e-08
6135365,2463,202,6.922274914257144e-06
6135215,2463,52,0.018663330301910835
6135065,2462,2398,1.5986469239947794
6134915,2462,2248,0.671901212836445
6134765,2462,2098,0.2068610789893177
6134615,2462,1948,0.04572926088920457
6134465,2462,1798,0.00624855658684969
6134315,2462,1648,0.00040555890421298366
6134165,2462,1498,3.267059692860596e-05
6134015,2462,1348,1.0635884885524165e-06
6133865,2462,1198,8.685890506903885e-08
6133715,2462,1048,5.64582828641435e-09
6133565,2462,898,1.3028834590323938e-09
6133415,2462,748,4.342944698377123e-10
6133265,2462,598,4.342944698377123e-10
6133115,2462,448,3.040061394416917e-09
6132965,2462,298,1.4939732748885704e-07
6132815,2462,148,8.605920047336185e-05
6132665,2461,2494,1.8785593979978346
6132515,2461,2344,1.1641617681286185
6132365,2461,2194,0.4778927205861536
6132215,2461,2044,0.11972780281294697
6132065,2461,1894,0.02275783597975553
6131915,2461,1744,0.0027297424219116916
6131765,2461,1594,0.0001629917688100022
6131615,2461,1444,9.575864601002455e-06
6131465,2461,1294,5.285367060899543e-07
6131315,2461,1144,3.3440676412577034e-08
6131165,2461,994,3.040061394416917e-09
6131015,2461,844,4.342944698377123e-10
6130865,2461,694,4.342944698377123e-10
6130715,2461,544,4.342944698377123e-10
6130565,2461,394,1.0857362165529394e-08
6130415,2461,244,4.794613726726312e-07
6130265,2461,94,0.0011217173663707154
6130115,2460,2440,1.9456698268333985
6129965,2460,2290,0.8952827599374881
6129815,2460,2140,0.32159331091447263
6129665,2460,1990,0.07049855391206541
6129515,2460,1840,0.009988523675245409
6129365,2460,1690,0.0010547317855748584
6129215,2460,1540,5.863154115603629e-05
6129065,2460,1390,3.6763183493319503e-06
6128915,2460,1240,2.4407356740637783e-07
6128765,2460,1090,1.1291656694440843e-08
6128615,2460,940,1.3028834590323938e-09
6128465,2460,790,4.342944698377123e-10
6128315,2460,640,4.342944698377123e-10
6128165,2460,490,8.685889883260924e-10
6128015,2460,340,3.90865051337202e-08
6127865,2460,190,5.779629422903465e-06
6127715,2460,40,0.017148722626239368
6127565,2459,2386,1.5246198574301302
6127415,2459,2236,0.5866746568947353
6127265,2459,2086,0.18376451627799628
6127115,2459,1936,0.043651601364007406
6126965,2459,1786,0.0046791127432198485
6126815,2459,1636,0.00035418559203358543
6126665,2459,1486,1.858689867659457e-05
6126515,2459,1336,1.269010330129268e-06
6126365,2459,1186,1.0336209901098353e-07
6126215,2459,1036,6.514417286032099e-09
6126065,2459,886,4.342944698377123e-10
6125915,2459,736,4.342944698377123e-10
6125765,2459,586,4.342944698377123e-10
6125615,2459,436,3.040061394416917e-09
6125465,2459,286,1.3028836409386947e-07
6125315,2459,136,7.067154210899741e-05
6125165,2458,2482,1.9429511315418821
6125015,2458,2332,1.1008293522392059
6124865,2458,2182,0.40846147000519567
6124715,2458,2032,0.11597569455295731
6124565,2458,1882,0.0214720718443477
6124415,2458,1732,0.0019587862424609815
6124265,2458,1582,0.0001904638201397615
